symbol,date,price
BH-01um,1/29/2017 16:00,50.032
BH-01um,1/29/2017 17:00,50.004
BH-01um,1/29/2017 18:00,49.991
BH-01um,1/29/2017 19:00,49.971
BH-01um,1/29/2017 20:00,49.97
BH-01um,1/29/2017 21:00,49.971
BH-01um,1/29/2017 22:00,49.96
BH-01um,1/29/2017 23:00,49.992
BH-01um,1/30/2017 0:00,49.975
BH-01um,1/30/2017 1:00,49.964
BH-01um,1/30/2017 2:00,49.965
BH-01um,1/30/2017 3:00,49.965
BH-01um,1/30/2017 4:00,49.978
BH-01um,1/30/2017 5:00,49.993
BH-01um,1/30/2017 6:00,49.997
BH-01um,1/30/2017 7:00,49.999
BH-01um,1/30/2017 8:00,49.991
BH-01um,1/30/2017 9:00,49.985
BH-01um,1/30/2017 10:00,49.982
BH-01um,1/30/2017 11:00,49.973
BH-01um,1/30/2017 12:00,49.965
BH-01um,1/30/2017 13:00,49.951
BH-01um,1/30/2017 14:00,49.948
BH-01um,1/30/2017 15:00,49.949
BH-01um,1/30/2017 16:00,49.95
BH-01um,1/30/2017 17:00,49.974
BH-01um,1/30/2017 18:00,49.974
BH-01um,1/30/2017 19:00,49.984
BH-01um,1/30/2017 20:00,49.978
BH-01um,1/30/2017 21:00,49.967
BH-01um,1/30/2017 22:00,49.968
BH-01um,1/30/2017 23:00,49.986
BH-01um,1/31/2017 0:00,50.005
BH-01um,1/31/2017 1:00,50.019
BH-01um,1/31/2017 2:00,50.029
BH-01um,1/31/2017 3:00,50.033
BH-01um,1/31/2017 4:00,50.044
BH-01um,1/31/2017 5:00,50.047
BH-01um,1/31/2017 6:00,50.064
BH-01um,1/31/2017 7:00,50.066
BH-01um,1/31/2017 8:00,50.082
BH-01um,1/31/2017 9:00,50.092
BH-01um,1/31/2017 10:00,50.097
BH-01um,1/31/2017 11:00,50.107
BH-01um,1/31/2017 12:00,50.103
BH-01um,1/31/2017 13:00,50.098
BH-01um,1/31/2017 14:00,50.096
BH-01um,1/31/2017 15:00,50.1
BH-01um,1/31/2017 16:00,50.116
BH-01um,1/31/2017 17:00,50.121
BH-01um,1/31/2017 18:00,50.142
BH-01um,1/31/2017 19:00,50.144
BH-01um,1/31/2017 20:00,50.143
BH-01um,1/31/2017 21:00,50.151
BH-01um,1/31/2017 22:00,50.159
BH-01um,1/31/2017 23:00,50.164
BH-01um,2/1/2017 0:00,50.189
BH-01um,2/1/2017 1:00,50.19
BH-01um,2/1/2017 2:00,50.195
BH-01um,2/1/2017 3:00,50.215
BH-01um,2/1/2017 4:00,50.228
BH-01um,2/1/2017 5:00,50.25
BH-01um,2/1/2017 6:00,50.26
BH-01um,2/1/2017 7:00,50.273
BH-01um,2/1/2017 8:00,50.269
BH-01um,2/1/2017 9:00,50.286
BH-01um,2/1/2017 10:00,50.289
BH-01um,2/1/2017 11:00,50.292
BH-01um,2/1/2017 12:00,50.292
BH-01um,2/1/2017 13:00,50.287
BH-01um,2/1/2017 14:00,50.288
BH-01um,2/1/2017 15:00,50.279
BH-01um,2/1/2017 16:00,50.283
BH-01um,2/1/2017 17:00,50.29
BH-01um,2/1/2017 18:00,50.283
BH-01um,2/1/2017 19:00,50.276
BH-01um,2/1/2017 20:00,50.273
BH-01um,2/1/2017 21:00,50.262
BH-01um,2/1/2017 22:00,50.251
BH-01um,2/1/2017 23:00,50.24
BH-01um,2/2/2017 0:00,50.23
BH-01um,2/2/2017 1:00,50.216
BH-01um,2/2/2017 2:00,50.198
BH-01um,2/2/2017 3:00,50.195
BH-01um,2/2/2017 4:00,50.187
BH-01um,2/2/2017 5:00,50.174
BH-01um,2/2/2017 6:00,50.163
BH-01um,2/2/2017 7:00,50.163
BH-01um,2/2/2017 8:00,50.154
BH-01um,2/2/2017 9:00,50.154
BH-01um,2/2/2017 10:00,50.146
BH-01um,2/2/2017 11:00,50.15
BH-01um,2/2/2017 12:00,50.141
BH-01um,2/2/2017 13:00,50.132
BH-01um,2/2/2017 14:00,50.129
BH-01um,2/2/2017 15:00,50.113
BH-01um,2/2/2017 16:00,50.105
BH-01um,2/2/2017 17:00,50.105
BH-01um,2/2/2017 18:00,50.102
BH-01um,2/2/2017 19:00,50.092
BH-01um,2/2/2017 20:00,50.083
BH-01um,2/2/2017 21:00,50.064
BH-01um,2/2/2017 22:00,50.049
BH-01um,2/2/2017 23:00,50.025
BH-01um,2/3/2017 0:00,50
BH-01um,2/3/2017 1:00,49.972
BH-01um,2/3/2017 2:00,49.953
BH-01um,2/3/2017 3:00,49.928
BH-01um,2/3/2017 4:00,49.899
BH-01um,2/3/2017 5:00,49.864
BH-01um,2/3/2017 6:00,49.84
BH-01um,2/3/2017 7:00,49.823
BH-01um,2/3/2017 8:00,49.808
BH-01um,2/3/2017 9:00,49.788
BH-01um,2/3/2017 10:00,49.778
BH-01um,2/3/2017 11:00,49.758
BH-01um,2/3/2017 12:00,49.733
BH-01um,2/3/2017 13:00,49.714
BH-01um,2/3/2017 14:00,49.698
BH-01um,2/3/2017 15:00,49.69
BH-01um,2/3/2017 16:00,49.685
BH-01um,2/3/2017 17:00,49.694
BH-01um,2/3/2017 18:00,49.71
BH-01um,2/3/2017 19:00,49.752
BH-01um,2/3/2017 20:00,49.784
BH-01um,2/3/2017 21:00,49.801
BH-01um,2/3/2017 22:00,49.811
BH-01um,2/3/2017 23:00,49.827
BH-01um,2/4/2017 0:00,49.834
BH-01um,2/4/2017 1:00,49.835
BH-01um,2/4/2017 2:00,49.843
BH-01um,2/4/2017 3:00,49.854
BH-01um,2/4/2017 4:00,49.859
BH-01um,2/4/2017 5:00,49.873
BH-01um,2/4/2017 6:00,49.88
BH-01um,2/4/2017 7:00,49.89
BH-01um,2/4/2017 8:00,49.906
BH-01um,2/4/2017 9:00,49.913
BH-01um,2/4/2017 10:00,49.913
BH-01um,2/4/2017 11:00,49.92
BH-01um,2/4/2017 12:00,49.913
BH-01um,2/4/2017 13:00,49.892
BH-01um,2/4/2017 14:00,49.874
BH-01um,2/4/2017 15:00,49.857
BH-01um,2/4/2017 16:00,49.858
BH-01um,2/4/2017 17:00,49.854
BH-01um,2/4/2017 18:00,49.852
BH-01um,2/4/2017 19:00,49.85
BH-01um,2/4/2017 20:00,49.855
BH-01um,2/4/2017 21:00,49.841
BH-01um,2/4/2017 22:00,49.847
BH-01um,2/4/2017 23:00,49.855
BH-01um,2/5/2017 0:00,49.85
BH-01um,2/5/2017 1:00,49.831
BH-01um,2/5/2017 2:00,49.823
BH-01um,2/5/2017 3:00,49.811
BH-01um,2/5/2017 4:00,49.794
BH-01um,2/5/2017 5:00,49.78
BH-01um,2/5/2017 6:00,49.773
BH-01um,2/5/2017 7:00,49.772
BH-01um,2/5/2017 8:00,49.778
BH-01um,2/5/2017 9:00,49.783
BH-01um,2/5/2017 10:00,49.782
BH-01um,2/5/2017 11:00,49.794
BH-01um,2/5/2017 12:00,49.801
BH-01um,2/5/2017 13:00,49.795
BH-01um,2/5/2017 14:00,49.79
BH-01um,2/5/2017 15:00,49.789
BH-01um,2/5/2017 16:00,49.809
BH-01um,2/5/2017 17:00,49.831
BH-01um,2/5/2017 18:00,49.842
BH-01um,2/5/2017 19:00,49.852
BH-01um,2/5/2017 20:00,49.846
BH-01um,2/5/2017 21:00,49.836
BH-01um,2/5/2017 22:00,49.837
BH-01um,2/5/2017 23:00,49.841
BH-01um,2/6/2017 0:00,49.827
BH-01um,2/6/2017 1:00,49.812
BH-01um,2/6/2017 2:00,49.802
BH-01um,2/6/2017 3:00,49.789
BH-01um,2/6/2017 4:00,49.779
BH-01um,2/6/2017 5:00,49.755
BH-01um,2/6/2017 6:00,49.746
BH-01um,2/6/2017 7:00,49.732
BH-01um,2/6/2017 8:00,49.732
BH-01um,2/6/2017 9:00,49.733
BH-01um,2/6/2017 10:00,49.723
BH-01um,2/6/2017 11:00,49.744
BH-01um,2/6/2017 12:00,49.746
BH-01um,2/6/2017 13:00,49.728
BH-01um,2/6/2017 14:00,49.734
BH-01um,2/6/2017 15:00,49.74
BH-01um,2/6/2017 16:00,49.76
BH-01um,2/6/2017 17:00,49.778
BH-01um,2/6/2017 18:00,49.812
BH-01um,2/6/2017 19:00,49.829
BH-01um,2/6/2017 20:00,49.827
BH-01um,2/6/2017 21:00,49.842
BH-01um,2/6/2017 22:00,49.86
BH-01um,2/6/2017 23:00,49.872
BH-01um,2/7/2017 0:00,49.891
BH-01um,2/7/2017 1:00,49.923
BH-01um,2/7/2017 2:00,49.951
BH-01um,2/7/2017 3:00,49.969
BH-01um,2/7/2017 4:00,49.993
BH-01um,2/7/2017 5:00,49.999
BH-01um,2/7/2017 6:00,50.003
BH-01um,2/7/2017 7:00,50.002
BH-01um,2/7/2017 8:00,49.996
BH-01um,2/7/2017 9:00,49.979
BH-01um,2/7/2017 10:00,49.982
BH-01um,2/7/2017 11:00,50.001
BH-01um,2/7/2017 12:00,49.983
BH-01um,2/7/2017 13:00,49.955
BH-01um,2/7/2017 14:00,49.947
BH-01um,2/7/2017 15:00,49.929
BH-01um,2/7/2017 16:00,49.937
BH-01um,2/7/2017 17:00,49.947
BH-01um,2/7/2017 18:00,49.965
BH-01um,2/7/2017 19:00,49.967
BH-01um,2/7/2017 20:00,49.981
BH-01um,2/7/2017 21:00,49.996
BH-01um,2/7/2017 22:00,50.017
BH-01um,2/7/2017 23:00,50.023
BH-01um,2/8/2017 0:00,50.035
BH-01um,2/8/2017 1:00,50.027
BH-01um,2/8/2017 2:00,50.039
BH-01um,2/8/2017 3:00,50.033
BH-01um,2/8/2017 4:00,50.02
BH-01um,2/8/2017 5:00,50.016
BH-01um,2/8/2017 6:00,50.022
BH-01um,2/8/2017 7:00,50.027
BH-01um,2/8/2017 8:00,50.047
BH-01um,2/8/2017 9:00,50.062
BH-01um,2/8/2017 10:00,50.085
BH-01um,2/8/2017 11:00,50.1
BH-01um,2/8/2017 12:00,50.112
BH-01um,2/8/2017 13:00,50.115
BH-01um,2/8/2017 14:00,50.096
BH-01um,2/8/2017 15:00,50.065
BH-01um,2/8/2017 16:00,50.042
BH-01um,2/8/2017 17:00,50.018
BH-01um,2/8/2017 18:00,49.99
BH-01um,2/8/2017 19:00,49.97
BH-01um,2/8/2017 20:00,49.953
BH-01um,2/8/2017 21:00,49.93
BH-01um,2/8/2017 22:00,49.898
BH-01um,2/8/2017 23:00,49.867
BH-01um,2/9/2017 0:00,49.857
BH-01um,2/9/2017 1:00,49.838
BH-01um,2/9/2017 2:00,49.815
BH-01um,2/9/2017 3:00,49.795
BH-01um,2/9/2017 4:00,49.779
BH-01um,2/9/2017 5:00,49.743
BH-01um,2/9/2017 6:00,49.709
BH-01um,2/9/2017 7:00,49.688
BH-01um,2/9/2017 8:00,49.664
BH-01um,2/9/2017 9:00,49.633
BH-01um,2/9/2017 10:00,49.58
BH-01um,2/9/2017 11:00,49.565
BH-01um,2/9/2017 12:00,49.563
BH-01um,2/9/2017 13:00,49.547
BH-01um,2/9/2017 14:00,49.547
BH-01um,2/9/2017 15:00,49.549
BH-01um,2/9/2017 16:00,49.552
BH-01um,2/9/2017 17:00,49.544
BH-01um,2/9/2017 18:00,49.554
BH-01um,2/9/2017 19:00,49.549
BH-01um,2/9/2017 20:00,49.549
BH-01um,2/9/2017 21:00,49.565
BH-01um,2/9/2017 22:00,49.592
BH-01um,2/9/2017 23:00,49.626
BH-01um,2/10/2017 0:00,49.653
BH-01um,2/10/2017 1:00,49.667
BH-01um,2/10/2017 2:00,49.683
BH-01um,2/10/2017 3:00,49.696
BH-01um,2/10/2017 4:00,49.713
BH-01um,2/10/2017 5:00,49.723
BH-01um,2/10/2017 6:00,49.751
BH-01um,2/10/2017 7:00,49.764
BH-01um,2/10/2017 8:00,49.779
BH-01um,2/10/2017 9:00,49.788
BH-01um,2/10/2017 10:00,49.791
BH-01um,2/10/2017 11:00,49.8
BH-01um,2/10/2017 12:00,49.819
BH-01um,2/10/2017 13:00,49.813
BH-01um,2/10/2017 14:00,49.803
BH-01um,2/10/2017 15:00,49.805
BH-01um,2/10/2017 16:00,49.788
BH-01um,2/10/2017 17:00,49.798
BH-01um,2/10/2017 18:00,49.797
BH-01um,2/10/2017 19:00,49.823
BH-01um,2/10/2017 20:00,49.834
BH-01um,2/10/2017 21:00,49.835
BH-01um,2/10/2017 22:00,49.845
BH-01um,2/10/2017 23:00,49.853
BH-01um,2/11/2017 0:00,49.854
BH-01um,2/11/2017 1:00,49.857
BH-01um,2/11/2017 2:00,49.876
BH-01um,2/11/2017 3:00,49.879
BH-01um,2/11/2017 4:00,49.892
BH-01um,2/11/2017 5:00,49.907
BH-01um,2/11/2017 6:00,49.913
BH-01um,2/11/2017 7:00,49.948
BH-01um,2/11/2017 8:00,49.973
BH-01um,2/11/2017 9:00,50.013
BH-01um,2/11/2017 10:00,50.055
BH-01um,2/11/2017 11:00,50.103
BH-01um,2/11/2017 12:00,50.138
BH-01um,2/11/2017 13:00,50.151
BH-01um,2/11/2017 14:00,50.161
BH-01um,2/11/2017 15:00,50.164
BH-01um,2/11/2017 16:00,50.165
BH-01um,2/11/2017 17:00,50.184
BH-01um,2/11/2017 18:00,50.205
BH-01um,2/11/2017 19:00,50.222
BH-01um,2/11/2017 20:00,50.221
BH-01um,2/11/2017 21:00,50.225
BH-01um,2/11/2017 22:00,50.236
BH-01um,2/11/2017 23:00,50.232
BH-01um,2/12/2017 0:00,50.23
BH-01um,2/12/2017 1:00,50.234
BH-01um,2/12/2017 2:00,50.221
BH-01um,2/12/2017 3:00,50.204
BH-01um,2/12/2017 4:00,50.19
BH-01um,2/12/2017 5:00,50.167
BH-01um,2/12/2017 6:00,50.144
BH-01um,2/12/2017 7:00,50.138
BH-01um,2/12/2017 8:00,50.127
BH-01um,2/12/2017 9:00,50.124
BH-01um,2/12/2017 10:00,50.109
BH-01um,2/12/2017 11:00,50.098
BH-01um,2/12/2017 12:00,50.093
BH-01um,2/12/2017 13:00,50.08
BH-01um,2/12/2017 14:00,50.069
BH-01um,2/12/2017 15:00,50.044
BH-01um,2/12/2017 16:00,50.037
BH-01um,2/12/2017 17:00,50.03
BH-01um,2/12/2017 18:00,50.015
BH-01um,2/12/2017 19:00,50.003
BH-01um,2/12/2017 20:00,49.996
BH-01um,2/12/2017 21:00,49.991
BH-01um,2/12/2017 22:00,49.987
BH-01um,2/12/2017 23:00,50.01
BH-01um,2/13/2017 0:00,49.993
BH-01um,2/13/2017 1:00,49.995
BH-01um,2/13/2017 2:00,49.993
BH-01um,2/13/2017 3:00,49.987
BH-01um,2/13/2017 4:00,49.989
BH-01um,2/13/2017 5:00,50.003
BH-01um,2/13/2017 6:00,50.015
BH-01um,2/13/2017 7:00,50.036
BH-01um,2/13/2017 8:00,50.052
BH-01um,2/13/2017 9:00,50.063
BH-01um,2/13/2017 10:00,50.06
BH-01um,2/13/2017 11:00,50.061
BH-01um,2/13/2017 12:00,50.05
BH-01um,2/13/2017 13:00,50.025
BH-01um,2/13/2017 14:00,50.008
BH-01um,2/13/2017 15:00,49.995
BH-01um,2/13/2017 16:00,49.983
BH-01um,2/13/2017 17:00,49.98
BH-01um,2/13/2017 18:00,49.976
BH-01um,2/13/2017 19:00,49.974
BH-01um,2/13/2017 20:00,49.978
BH-01um,2/13/2017 21:00,49.969
BH-01um,2/13/2017 22:00,49.966
BH-01um,2/13/2017 23:00,49.973
BH-01um,2/14/2017 0:00,49.968
BH-01um,2/14/2017 1:00,49.972
BH-01um,2/14/2017 2:00,49.963
BH-01um,2/14/2017 3:00,49.959
BH-01um,2/14/2017 4:00,49.962
BH-01um,2/14/2017 5:00,49.96
BH-01um,2/14/2017 6:00,49.957
BH-01um,2/14/2017 7:00,49.966
BH-01um,2/14/2017 8:00,49.953
BH-01um,2/14/2017 9:00,49.953
BH-01um,2/14/2017 10:00,49.929
BH-01um,2/14/2017 11:00,49.91
BH-01um,2/14/2017 12:00,49.89
BH-01um,2/14/2017 13:00,49.865
BH-01um,2/14/2017 14:00,49.845
BH-01um,2/14/2017 15:00,49.826
BH-01um,2/14/2017 16:00,49.818
BH-01um,2/14/2017 17:00,49.806
BH-01um,2/14/2017 18:00,49.8
BH-01um,2/14/2017 19:00,49.792
BH-01um,2/14/2017 20:00,49.784
BH-01um,2/14/2017 21:00,49.764
BH-01um,2/14/2017 22:00,49.753
BH-01um,2/14/2017 23:00,49.737
BH-01um,2/15/2017 0:00,49.717
BH-01um,2/15/2017 1:00,49.714
BH-01um,2/15/2017 2:00,49.701
BH-01um,2/15/2017 3:00,49.69
BH-01um,2/15/2017 4:00,49.689
BH-01um,2/15/2017 5:00,49.683
BH-01um,2/15/2017 6:00,49.671
BH-01um,2/15/2017 7:00,49.656
BH-01um,2/15/2017 8:00,49.655
BH-01um,2/15/2017 9:00,49.642
BH-01um,2/15/2017 10:00,49.633
BH-01um,2/15/2017 11:00,49.625
BH-01um,2/15/2017 12:00,49.612
BH-01um,2/15/2017 13:00,49.608
BH-01um,2/15/2017 14:00,49.601
BH-01um,2/15/2017 15:00,49.599
BH-01um,2/15/2017 16:00,49.592
BH-01um,2/15/2017 17:00,49.598
BH-01um,2/15/2017 18:00,49.607
BH-01um,2/15/2017 19:00,49.611
BH-01um,2/15/2017 20:00,49.603
BH-01um,2/15/2017 21:00,49.593
BH-01um,2/15/2017 22:00,49.576
BH-01um,2/15/2017 23:00,49.558
BH-01um,2/16/2017 0:00,49.546
BH-01um,2/16/2017 1:00,49.546
BH-01um,2/16/2017 2:00,49.549
BH-01um,2/16/2017 3:00,49.544
BH-01um,2/16/2017 4:00,49.532
BH-01um,2/16/2017 5:00,49.542
BH-01um,2/16/2017 6:00,49.53
BH-01um,2/16/2017 7:00,49.518
BH-01um,2/16/2017 8:00,49.524
BH-01um,2/16/2017 9:00,49.503
BH-01um,2/16/2017 10:00,49.5
BH-01um,2/16/2017 11:00,49.48
BH-01um,2/16/2017 12:00,49.461
BH-01um,2/16/2017 13:00,49.449
BH-01um,2/16/2017 14:00,49.428
BH-01um,2/16/2017 15:00,49.433
BH-01um,2/16/2017 16:00,49.431
BH-01um,2/16/2017 17:00,49.435
BH-01um,2/16/2017 18:00,49.436
BH-01um,2/16/2017 19:00,49.45
BH-01um,2/16/2017 20:00,49.47
BH-01um,2/16/2017 21:00,49.512
BH-01um,2/16/2017 22:00,49.5
BH-01um,2/16/2017 23:00,49.508
BH-01um,2/17/2017 0:00,49.514
BH-01um,2/17/2017 1:00,49.555
BH-01um,2/17/2017 2:00,49.588
BH-01um,2/17/2017 3:00,49.6
BH-01um,2/17/2017 4:00,49.607
BH-01um,2/17/2017 5:00,49.638
BH-01um,2/17/2017 6:00,49.654
BH-01um,2/17/2017 7:00,49.668
BH-01um,2/17/2017 8:00,49.672
BH-01um,2/17/2017 9:00,49.686
BH-01um,2/17/2017 10:00,49.691
BH-01um,2/17/2017 11:00,49.706
BH-01um,2/17/2017 12:00,49.709
BH-01um,2/17/2017 13:00,49.71
BH-01um,2/17/2017 14:00,49.692
BH-01um,2/17/2017 15:00,49.668
BH-01um,2/17/2017 16:00,49.682
BH-01um,2/17/2017 17:00,49.673
BH-01um,2/17/2017 18:00,49.676
BH-01um,2/17/2017 19:00,49.673
BH-01um,2/17/2017 20:00,49.68
BH-01um,2/17/2017 21:00,49.682
BH-01um,2/17/2017 22:00,49.678
BH-01um,2/17/2017 23:00,49.682
BH-01um,2/18/2017 0:00,49.676
BH-01um,2/18/2017 1:00,49.664
BH-01um,2/18/2017 2:00,49.657
BH-01um,2/18/2017 3:00,49.651
BH-01um,2/18/2017 4:00,49.631
BH-01um,2/18/2017 5:00,49.631
BH-01um,2/18/2017 6:00,49.631
BH-01um,2/18/2017 7:00,49.631
BH-01um,2/18/2017 8:00,49.629
BH-01um,2/18/2017 9:00,49.618
BH-01um,2/18/2017 10:00,49.617
BH-01um,2/18/2017 11:00,49.592
BH-01um,2/18/2017 12:00,49.581
BH-01um,2/18/2017 13:00,49.565
BH-01um,2/18/2017 14:00,49.547
BH-01um,2/18/2017 15:00,49.526
BH-01um,2/18/2017 16:00,49.521
BH-01um,2/18/2017 17:00,49.51
BH-01um,2/18/2017 18:00,49.512
BH-01um,2/18/2017 19:00,49.511
BH-01um,2/18/2017 20:00,49.507
BH-01um,2/18/2017 21:00,49.504
BH-01um,2/18/2017 22:00,49.506
BH-01um,2/18/2017 23:00,49.507
BH-01um,2/19/2017 0:00,49.495
BH-01um,2/19/2017 1:00,49.499
BH-01um,2/19/2017 2:00,49.491
BH-01um,2/19/2017 3:00,49.498
BH-01um,2/19/2017 4:00,49.498
BH-01um,2/19/2017 5:00,49.505
BH-01um,2/19/2017 6:00,49.507
BH-01um,2/19/2017 7:00,49.525
BH-01um,2/19/2017 8:00,49.542
BH-01um,2/19/2017 9:00,49.558
BH-01um,2/19/2017 10:00,49.566
BH-01um,2/19/2017 11:00,49.575
BH-01um,2/19/2017 12:00,49.597
BH-01um,2/19/2017 13:00,49.596
BH-01um,2/19/2017 14:00,49.605
BH-01um,2/19/2017 15:00,49.616
BH-01um,2/19/2017 16:00,49.632
BH-01um,2/19/2017 17:00,49.636
BH-01um,2/19/2017 18:00,49.652
BH-01um,2/19/2017 19:00,49.68
BH-01um,2/19/2017 20:00,49.692
BH-01um,2/19/2017 21:00,49.704
BH-01um,2/19/2017 22:00,49.735
BH-01um,2/19/2017 23:00,49.751
BH-01um,2/20/2017 0:00,49.765
BH-01um,2/20/2017 1:00,49.774
BH-01um,2/20/2017 2:00,49.782
BH-01um,2/20/2017 3:00,49.783
BH-01um,2/20/2017 4:00,49.786
BH-01um,2/20/2017 5:00,49.786
BH-01um,2/20/2017 6:00,49.793
BH-01um,2/20/2017 7:00,49.782
BH-01um,2/20/2017 8:00,49.787
BH-01um,2/20/2017 9:00,49.748
BH-01um,2/20/2017 10:00,49.725
BH-01um,2/20/2017 11:00,49.693
BH-01um,2/20/2017 12:00,49.676
BH-01um,2/20/2017 13:00,49.649
BH-01um,2/20/2017 14:00,49.632
BH-01um,2/20/2017 15:00,49.611
BH-01um,2/20/2017 16:00,49.62
BH-01um,2/20/2017 17:00,49.647
BH-01um,2/20/2017 18:00,49.661
BH-01um,2/20/2017 19:00,49.666
BH-01um,2/20/2017 20:00,49.679
BH-01um,2/20/2017 21:00,49.687
BH-01um,2/20/2017 22:00,49.698
BH-01um,2/20/2017 23:00,49.695
BH-01um,2/21/2017 0:00,49.703
BH-01um,2/21/2017 1:00,49.701
BH-01um,2/21/2017 2:00,49.699
BH-01um,2/21/2017 3:00,49.708
BH-01um,2/21/2017 4:00,49.708
BH-01um,2/21/2017 5:00,49.694
BH-01um,2/21/2017 6:00,49.69
BH-01um,2/21/2017 7:00,49.682
BH-01um,2/21/2017 8:00,49.673
BH-01um,2/21/2017 9:00,49.673
BH-01um,2/21/2017 10:00,49.668
BH-01um,2/21/2017 11:00,49.686
BH-01um,2/21/2017 12:00,49.68
BH-01um,2/21/2017 13:00,49.672
BH-01um,2/21/2017 14:00,49.667
BH-01um,2/21/2017 15:00,49.679
BH-01um,2/21/2017 16:00,49.684
BH-01um,2/21/2017 17:00,49.687
BH-01um,2/21/2017 18:00,49.697
BH-01um,2/21/2017 19:00,49.695
BH-01um,2/21/2017 20:00,49.702
BH-01um,2/21/2017 21:00,49.71
BH-01um,2/21/2017 22:00,49.729
BH-01um,2/21/2017 23:00,49.756
BH-01um,2/22/2017 0:00,49.773
BH-01um,2/22/2017 1:00,49.795
BH-01um,2/22/2017 2:00,49.806
BH-01um,2/22/2017 3:00,49.808
BH-01um,2/22/2017 4:00,49.82
BH-01um,2/22/2017 5:00,49.833
BH-01um,2/22/2017 6:00,49.837
BH-01um,2/22/2017 7:00,49.834
BH-01um,2/22/2017 8:00,49.841
BH-01um,2/22/2017 9:00,49.843
BH-01um,2/22/2017 10:00,49.856
BH-01um,2/22/2017 11:00,49.861
BH-01um,2/22/2017 12:00,49.857
BH-01um,2/22/2017 13:00,49.848
BH-01um,2/22/2017 14:00,49.846
BH-01um,2/22/2017 15:00,49.844
BH-01um,2/22/2017 16:00,49.853
BH-01um,2/22/2017 17:00,49.85
BH-01um,2/22/2017 18:00,49.858
BH-01um,2/22/2017 19:00,49.872
BH-01um,2/22/2017 20:00,49.868
BH-01um,2/22/2017 21:00,49.872
BH-01um,2/22/2017 22:00,49.869
BH-01um,2/22/2017 23:00,49.858
BH-01um,2/23/2017 0:00,49.854
BH-01um,2/23/2017 1:00,49.849
BH-01um,2/23/2017 2:00,49.839
BH-01um,2/23/2017 3:00,49.832
BH-01um,2/23/2017 4:00,49.836
BH-01um,2/23/2017 5:00,49.838
BH-01um,2/23/2017 6:00,49.843
BH-01um,2/23/2017 7:00,49.849
BH-01um,2/23/2017 8:00,49.853
BH-01um,2/23/2017 9:00,49.857
BH-01um,2/23/2017 10:00,49.865
BH-01um,2/23/2017 11:00,49.863
BH-01um,2/23/2017 12:00,49.859
BH-01um,2/23/2017 13:00,49.844
BH-01um,2/23/2017 14:00,49.844
BH-01um,2/23/2017 15:00,49.838
BH-01um,2/23/2017 16:00,49.833
BH-01um,2/23/2017 17:00,49.83
BH-01um,2/23/2017 18:00,49.841
BH-01um,2/23/2017 19:00,49.841
BH-01um,2/23/2017 20:00,49.833
BH-01um,2/23/2017 21:00,49.831
BH-01um,2/23/2017 22:00,49.82
BH-01um,2/23/2017 23:00,49.806
BH-01um,2/24/2017 0:00,49.804
BH-01um,2/24/2017 1:00,49.802
BH-01um,2/24/2017 2:00,49.797
BH-01um,2/24/2017 3:00,49.791
BH-01um,2/24/2017 4:00,49.791
BH-01um,2/24/2017 5:00,49.798
BH-01um,2/24/2017 6:00,49.793
BH-01um,2/24/2017 7:00,49.803
BH-01um,2/24/2017 8:00,49.815
BH-01um,2/24/2017 9:00,49.815
BH-01um,2/24/2017 10:00,49.827
BH-01um,2/24/2017 11:00,49.833
BH-01um,2/24/2017 12:00,49.831
BH-01um,2/24/2017 13:00,49.818
BH-01um,2/24/2017 14:00,49.824
BH-01um,2/24/2017 15:00,49.822
BH-01um,2/24/2017 16:00,49.822
BH-01um,2/24/2017 17:00,49.811
BH-01um,2/24/2017 18:00,49.821
BH-01um,2/24/2017 19:00,49.83
BH-01um,2/24/2017 20:00,49.829
BH-01um,2/24/2017 21:00,49.836
BH-01um,2/24/2017 22:00,49.838
BH-01um,2/24/2017 23:00,49.827
BH-01um,2/25/2017 0:00,49.809
BH-01um,2/25/2017 1:00,49.797
BH-01um,2/25/2017 2:00,49.779
BH-01um,2/25/2017 3:00,49.769
BH-01um,2/25/2017 4:00,49.745
BH-01um,2/25/2017 5:00,49.731
BH-01um,2/25/2017 6:00,49.716
BH-01um,2/25/2017 7:00,49.693
BH-01um,2/25/2017 8:00,49.674
BH-01um,2/25/2017 9:00,49.66
BH-01um,2/25/2017 10:00,49.638
BH-01um,2/25/2017 11:00,49.618
BH-01um,2/25/2017 12:00,49.597
BH-01um,2/25/2017 13:00,49.573
BH-01um,2/25/2017 14:00,49.56
BH-01um,2/25/2017 15:00,49.533
BH-01um,2/25/2017 16:00,49.516
BH-01um,2/25/2017 17:00,49.507
BH-01um,2/25/2017 18:00,49.511
BH-01um,2/25/2017 19:00,49.51
BH-01um,2/25/2017 20:00,49.508
BH-01um,2/25/2017 21:00,49.507
BH-01um,2/25/2017 22:00,49.514
BH-01um,2/25/2017 23:00,49.531
BH-01um,2/26/2017 0:00,49.543
BH-01um,2/26/2017 1:00,49.561
BH-01um,2/26/2017 2:00,49.576
BH-01um,2/26/2017 3:00,49.586
BH-01um,2/26/2017 4:00,49.59
BH-01um,2/26/2017 5:00,49.592
BH-01um,2/26/2017 6:00,49.595
BH-01um,2/26/2017 7:00,49.601
BH-01um,2/26/2017 8:00,49.609
BH-01um,2/26/2017 9:00,49.619
