symbol,date,price
BH-01um,2/8/2017 15:00,3289.335
BH-01um,2/8/2017 16:00,3289.358
BH-01um,2/8/2017 17:00,3289.382
BH-01um,2/8/2017 18:00,3289.41
BH-01um,2/8/2017 19:00,3289.43
BH-01um,2/8/2017 20:00,3289.447
BH-01um,2/8/2017 21:00,3289.47
BH-01um,2/8/2017 22:00,3289.502
BH-01um,2/8/2017 23:00,3289.533
BH-01um,2/9/2017 0:00,3289.543
BH-01um,2/9/2017 1:00,3289.562
BH-01um,2/9/2017 2:00,3289.585
BH-01um,2/9/2017 3:00,3289.605
BH-01um,2/9/2017 4:00,3289.621
BH-01um,2/9/2017 5:00,3289.657
BH-01um,2/9/2017 6:00,3289.691
BH-01um,2/9/2017 7:00,3289.712
BH-01um,2/9/2017 8:00,3289.736
BH-01um,2/9/2017 9:00,3289.767
BH-01um,2/9/2017 10:00,3289.82
BH-01um,2/9/2017 11:00,3289.835
BH-01um,2/9/2017 12:00,3289.837
BH-01um,2/9/2017 13:00,3289.853
BH-01um,2/9/2017 14:00,3289.853
BH-01um,2/9/2017 15:00,3289.851
BH-01um,2/9/2017 16:00,3289.848
BH-01um,2/9/2017 17:00,3289.856
BH-01um,2/9/2017 18:00,3289.846
BH-01um,2/9/2017 19:00,3289.851
BH-01um,2/9/2017 20:00,3289.851
BH-01um,2/9/2017 21:00,3289.835
BH-01um,2/9/2017 22:00,3289.808
BH-01um,2/9/2017 23:00,3289.774
BH-01um,2/10/2017 0:00,3289.747
BH-01um,2/10/2017 1:00,3289.733
BH-01um,2/10/2017 2:00,3289.717
BH-01um,2/10/2017 3:00,3289.704
BH-01um,2/10/2017 4:00,3289.687
BH-01um,2/10/2017 5:00,3289.677
BH-01um,2/10/2017 6:00,3289.649
BH-01um,2/10/2017 7:00,3289.636
BH-01um,2/10/2017 8:00,3289.621
BH-01um,2/10/2017 9:00,3289.612
BH-01um,2/10/2017 10:00,3289.609
BH-01um,2/10/2017 11:00,3289.6
BH-01um,2/10/2017 12:00,3289.581
BH-01um,2/10/2017 13:00,3289.587
BH-01um,2/10/2017 14:00,3289.597
BH-01um,2/10/2017 15:00,3289.595
BH-01um,2/10/2017 16:00,3289.612
BH-01um,2/10/2017 17:00,3289.602
BH-01um,2/10/2017 18:00,3289.603
BH-01um,2/10/2017 19:00,3289.577
BH-01um,2/10/2017 20:00,3289.566
BH-01um,2/10/2017 21:00,3289.565
BH-01um,2/10/2017 22:00,3289.555
BH-01um,2/10/2017 23:00,3289.547
BH-01um,2/11/2017 0:00,3289.546
BH-01um,2/11/2017 1:00,3289.543
BH-01um,2/11/2017 2:00,3289.524
BH-01um,2/11/2017 3:00,3289.521
BH-01um,2/11/2017 4:00,3289.508
BH-01um,2/11/2017 5:00,3289.493
BH-01um,2/11/2017 6:00,3289.487
BH-01um,2/11/2017 7:00,3289.452
BH-01um,2/11/2017 8:00,3289.427
BH-01um,2/11/2017 9:00,3289.387
BH-01um,2/11/2017 10:00,3289.345
BH-01um,2/11/2017 11:00,3289.297
BH-01um,2/11/2017 12:00,3289.262
BH-01um,2/11/2017 13:00,3289.249
BH-01um,2/11/2017 14:00,3289.239
BH-01um,2/11/2017 15:00,3289.236
BH-01um,2/11/2017 16:00,3289.235
BH-01um,2/11/2017 17:00,3289.216
BH-01um,2/11/2017 18:00,3289.195
BH-01um,2/11/2017 19:00,3289.178
BH-01um,2/11/2017 20:00,3289.179
BH-01um,2/11/2017 21:00,3289.175
BH-01um,2/11/2017 22:00,3289.164
BH-01um,2/11/2017 23:00,3289.168
BH-01um,2/12/2017 0:00,3289.17
BH-01um,2/12/2017 1:00,3289.166
BH-01um,2/12/2017 2:00,3289.179
BH-01um,2/12/2017 3:00,3289.196
BH-01um,2/12/2017 4:00,3289.21
BH-01um,2/12/2017 5:00,3289.233
BH-01um,2/12/2017 6:00,3289.256
BH-01um,2/12/2017 7:00,3289.262
BH-01um,2/12/2017 8:00,3289.273
BH-01um,2/12/2017 9:00,3289.276
BH-01um,2/12/2017 10:00,3289.291
BH-01um,2/12/2017 11:00,3289.302
BH-01um,2/12/2017 12:00,3289.307
BH-01um,2/12/2017 13:00,3289.32
BH-01um,2/12/2017 14:00,3289.331
BH-01um,2/12/2017 15:00,3289.356
BH-01um,2/12/2017 16:00,3289.363
BH-01um,2/12/2017 17:00,3289.37
BH-01um,2/12/2017 18:00,3289.385
BH-01um,2/12/2017 19:00,3289.397
BH-01um,2/12/2017 20:00,3289.404
BH-01um,2/12/2017 21:00,3289.409
BH-01um,2/12/2017 22:00,3289.413
BH-01um,2/12/2017 23:00,3289.39
BH-01um,2/13/2017 0:00,3289.407
BH-01um,2/13/2017 1:00,3289.405
BH-01um,2/13/2017 2:00,3289.407
BH-01um,2/13/2017 3:00,3289.413
BH-01um,2/13/2017 4:00,3289.411
BH-01um,2/13/2017 5:00,3289.397
BH-01um,2/13/2017 6:00,3289.385
BH-01um,2/13/2017 7:00,3289.364
BH-01um,2/13/2017 8:00,3289.348
BH-01um,2/13/2017 9:00,3289.337
BH-01um,2/13/2017 10:00,3289.34
BH-01um,2/13/2017 11:00,3289.339
BH-01um,2/13/2017 12:00,3289.35
BH-01um,2/13/2017 13:00,3289.375
BH-01um,2/13/2017 14:00,3289.392
BH-01um,2/13/2017 15:00,3289.405
BH-01um,2/13/2017 16:00,3289.417
BH-01um,2/13/2017 17:00,3289.42
BH-01um,2/13/2017 18:00,3289.424
BH-01um,2/13/2017 19:00,3289.426
BH-01um,2/13/2017 20:00,3289.422
BH-01um,2/13/2017 21:00,3289.431
BH-01um,2/13/2017 22:00,3289.434
BH-01um,2/13/2017 23:00,3289.427
BH-01um,2/14/2017 0:00,3289.432
BH-01um,2/14/2017 1:00,3289.428
BH-01um,2/14/2017 2:00,3289.437
BH-01um,2/14/2017 3:00,3289.441
BH-01um,2/14/2017 4:00,3289.438
BH-01um,2/14/2017 5:00,3289.44
BH-01um,2/14/2017 6:00,3289.443
BH-01um,2/14/2017 7:00,3289.434
BH-01um,2/14/2017 8:00,3289.447
BH-01um,2/14/2017 9:00,3289.447
BH-01um,2/14/2017 10:00,3289.471
BH-01um,2/14/2017 11:00,3289.49
BH-01um,2/14/2017 12:00,3289.51
BH-01um,2/14/2017 13:00,3289.535
BH-01um,2/14/2017 14:00,3289.555
BH-01um,2/14/2017 15:00,3289.574
BH-01um,2/14/2017 16:00,3289.582
BH-01um,2/14/2017 17:00,3289.594
BH-01um,2/14/2017 18:00,3289.6
BH-01um,2/14/2017 19:00,3289.608
BH-01um,2/14/2017 20:00,3289.616
BH-01um,2/14/2017 21:00,3289.636
BH-01um,2/14/2017 22:00,3289.647
BH-01um,2/14/2017 23:00,3289.663
BH-01um,2/15/2017 0:00,3289.683
BH-01um,2/15/2017 1:00,3289.686
BH-01um,2/15/2017 2:00,3289.699
BH-01um,2/15/2017 3:00,3289.71
BH-01um,2/15/2017 4:00,3289.711
BH-01um,2/15/2017 5:00,3289.717
BH-01um,2/15/2017 6:00,3289.729
BH-01um,2/15/2017 7:00,3289.744
BH-01um,2/15/2017 8:00,3289.745
BH-01um,2/15/2017 9:00,3289.758
BH-01um,2/15/2017 10:00,3289.767
BH-01um,2/15/2017 11:00,3289.775
BH-01um,2/15/2017 12:00,3289.788
BH-01um,2/15/2017 13:00,3289.792
BH-01um,2/15/2017 14:00,3289.799
BH-01um,2/15/2017 15:00,3289.801
BH-01um,2/15/2017 16:00,3289.808
BH-01um,2/15/2017 17:00,3289.802
BH-01um,2/15/2017 18:00,3289.793
BH-01um,2/15/2017 19:00,3289.789
BH-01um,2/15/2017 20:00,3289.797
BH-01um,2/15/2017 21:00,3289.807
BH-01um,2/15/2017 22:00,3289.824
BH-01um,2/15/2017 23:00,3289.842
BH-01um,2/16/2017 0:00,3289.854
BH-01um,2/16/2017 1:00,3289.854
BH-01um,2/16/2017 2:00,3289.851
BH-01um,2/16/2017 3:00,3289.856
BH-01um,2/16/2017 4:00,3289.868
BH-01um,2/16/2017 5:00,3289.858
BH-01um,2/16/2017 6:00,3289.87
BH-01um,2/16/2017 7:00,3289.882
BH-01um,2/16/2017 8:00,3289.876
BH-01um,2/16/2017 9:00,3289.897
BH-01um,2/16/2017 10:00,3289.9
BH-01um,2/16/2017 11:00,3289.92
BH-01um,2/16/2017 12:00,3289.939
BH-01um,2/16/2017 13:00,3289.951
BH-01um,2/16/2017 14:00,3289.972
BH-01um,2/16/2017 15:00,3289.967
BH-01um,2/16/2017 16:00,3289.969
BH-01um,2/16/2017 17:00,3289.965
BH-01um,2/16/2017 18:00,3289.964
BH-01um,2/16/2017 19:00,3289.95
BH-01um,2/16/2017 20:00,3289.93
BH-01um,2/16/2017 21:00,3289.888
BH-01um,2/16/2017 22:00,3289.9
BH-01um,2/16/2017 23:00,3289.892
BH-01um,2/17/2017 0:00,3289.886
BH-01um,2/17/2017 1:00,3289.845
BH-01um,2/17/2017 2:00,3289.812
BH-01um,2/17/2017 3:00,3289.8
BH-01um,2/17/2017 4:00,3289.793
BH-01um,2/17/2017 5:00,3289.762
BH-01um,2/17/2017 6:00,3289.746
BH-01um,2/17/2017 7:00,3289.732
BH-01um,2/17/2017 8:00,3289.728
BH-01um,2/17/2017 9:00,3289.714
BH-01um,2/17/2017 10:00,3289.709
BH-01um,2/17/2017 11:00,3289.694
BH-01um,2/17/2017 12:00,3289.691
BH-01um,2/17/2017 13:00,3289.69
BH-01um,2/17/2017 14:00,3289.708
BH-01um,2/17/2017 15:00,3289.732
BH-01um,2/17/2017 16:00,3289.718
BH-01um,2/17/2017 17:00,3289.727
BH-01um,2/17/2017 18:00,3289.724
BH-01um,2/17/2017 19:00,3289.727
BH-01um,2/17/2017 20:00,3289.72
BH-01um,2/17/2017 21:00,3289.718
BH-01um,2/17/2017 22:00,3289.722
BH-01um,2/17/2017 23:00,3289.718
BH-01um,2/18/2017 0:00,3289.724
BH-01um,2/18/2017 1:00,3289.736
BH-01um,2/18/2017 2:00,3289.743
BH-01um,2/18/2017 3:00,3289.749
BH-01um,2/18/2017 4:00,3289.769
BH-01um,2/18/2017 5:00,3289.769
BH-01um,2/18/2017 6:00,3289.769
BH-01um,2/18/2017 7:00,3289.769
BH-01um,2/18/2017 8:00,3289.771
BH-01um,2/18/2017 9:00,3289.782
BH-01um,2/18/2017 10:00,3289.783
BH-01um,2/18/2017 11:00,3289.808
BH-01um,2/18/2017 12:00,3289.819
BH-01um,2/18/2017 13:00,3289.835
BH-01um,2/18/2017 14:00,3289.853
BH-01um,2/18/2017 15:00,3289.874
BH-01um,2/18/2017 16:00,3289.879
BH-01um,2/18/2017 17:00,3289.89
BH-01um,2/18/2017 18:00,3289.888
BH-01um,2/18/2017 19:00,3289.889
BH-01um,2/18/2017 20:00,3289.893
BH-01um,2/18/2017 21:00,3289.896
BH-01um,2/18/2017 22:00,3289.894
BH-01um,2/18/2017 23:00,3289.893
BH-01um,2/19/2017 0:00,3289.905
BH-01um,2/19/2017 1:00,3289.901
BH-01um,2/19/2017 2:00,3289.909
BH-01um,2/19/2017 3:00,3289.902
BH-01um,2/19/2017 4:00,3289.902
BH-01um,2/19/2017 5:00,3289.895
BH-01um,2/19/2017 6:00,3289.893
BH-01um,2/19/2017 7:00,3289.875
BH-01um,2/19/2017 8:00,3289.858
BH-01um,2/19/2017 9:00,3289.842
BH-01um,2/19/2017 10:00,3289.834
BH-01um,2/19/2017 11:00,3289.825
BH-01um,2/19/2017 12:00,3289.803
BH-01um,2/19/2017 13:00,3289.804
BH-01um,2/19/2017 14:00,3289.795
BH-01um,2/19/2017 15:00,3289.784
BH-01um,2/19/2017 16:00,3289.768
BH-01um,2/19/2017 17:00,3289.764
BH-01um,2/19/2017 18:00,3289.748
BH-01um,2/19/2017 19:00,3289.72
BH-01um,2/19/2017 20:00,3289.708
BH-01um,2/19/2017 21:00,3289.696
BH-01um,2/19/2017 22:00,3289.665
BH-01um,2/19/2017 23:00,3289.649
BH-01um,2/20/2017 0:00,3289.635
BH-01um,2/20/2017 1:00,3289.626
BH-01um,2/20/2017 2:00,3289.618
BH-01um,2/20/2017 3:00,3289.617
BH-01um,2/20/2017 4:00,3289.614
BH-01um,2/20/2017 5:00,3289.614
BH-01um,2/20/2017 6:00,3289.607
BH-01um,2/20/2017 7:00,3289.618
BH-01um,2/20/2017 8:00,3289.613
BH-01um,2/20/2017 9:00,3289.652
BH-01um,2/20/2017 10:00,3289.675
BH-01um,2/20/2017 11:00,3289.707
BH-01um,2/20/2017 12:00,3289.724
BH-01um,2/20/2017 13:00,3289.751
BH-01um,2/20/2017 14:00,3289.768
BH-01um,2/20/2017 15:00,3289.789
BH-01um,2/20/2017 16:00,3289.78
BH-01um,2/20/2017 17:00,3289.753
BH-01um,2/20/2017 18:00,3289.739
BH-01um,2/20/2017 19:00,3289.734
BH-01um,2/20/2017 20:00,3289.721
BH-01um,2/20/2017 21:00,3289.713
BH-01um,2/20/2017 22:00,3289.702
BH-01um,2/20/2017 23:00,3289.705
BH-01um,2/21/2017 0:00,3289.697
BH-01um,2/21/2017 1:00,3289.699
BH-01um,2/21/2017 2:00,3289.701
BH-01um,2/21/2017 3:00,3289.692
BH-01um,2/21/2017 4:00,3289.692
BH-01um,2/21/2017 5:00,3289.706
BH-01um,2/21/2017 6:00,3289.71
BH-01um,2/21/2017 7:00,3289.718
BH-01um,2/21/2017 8:00,3289.727
BH-01um,2/21/2017 9:00,3289.727
BH-01um,2/21/2017 10:00,3289.732
BH-01um,2/21/2017 11:00,3289.714
BH-01um,2/21/2017 12:00,3289.72
BH-01um,2/21/2017 13:00,3289.728
BH-01um,2/21/2017 14:00,3289.733
BH-01um,2/21/2017 15:00,3289.721
BH-01um,2/21/2017 16:00,3289.716
BH-01um,2/21/2017 17:00,3289.713
BH-01um,2/21/2017 18:00,3289.703
BH-01um,2/21/2017 19:00,3289.705
BH-01um,2/21/2017 20:00,3289.698
BH-01um,2/21/2017 21:00,3289.69
BH-01um,2/21/2017 22:00,3289.671
BH-01um,2/21/2017 23:00,3289.644
BH-01um,2/22/2017 0:00,3289.627
BH-01um,2/22/2017 1:00,3289.605
BH-01um,2/22/2017 2:00,3289.594
BH-01um,2/22/2017 3:00,3289.592
BH-01um,2/22/2017 4:00,3289.58
BH-01um,2/22/2017 5:00,3289.567
BH-01um,2/22/2017 6:00,3289.563
BH-01um,2/22/2017 7:00,3289.566
BH-01um,2/22/2017 8:00,3289.559
BH-01um,2/22/2017 9:00,3289.557
BH-01um,2/22/2017 10:00,3289.544
BH-01um,2/22/2017 11:00,3289.539
BH-01um,2/22/2017 12:00,3289.543
BH-01um,2/22/2017 13:00,3289.552
BH-01um,2/22/2017 14:00,3289.554
BH-01um,2/22/2017 15:00,3289.556
BH-01um,2/22/2017 16:00,3289.547
BH-01um,2/22/2017 17:00,3289.55
BH-01um,2/22/2017 18:00,3289.542
BH-01um,2/22/2017 19:00,3289.528
BH-01um,2/22/2017 20:00,3289.532
BH-01um,2/22/2017 21:00,3289.528
BH-01um,2/22/2017 22:00,3289.531
BH-01um,2/22/2017 23:00,3289.542
BH-01um,2/23/2017 0:00,3289.546
BH-01um,2/23/2017 1:00,3289.551
BH-01um,2/23/2017 2:00,3289.561
BH-01um,2/23/2017 3:00,3289.568
BH-01um,2/23/2017 4:00,3289.564
BH-01um,2/23/2017 5:00,3289.562
BH-01um,2/23/2017 6:00,3289.557
BH-01um,2/23/2017 7:00,3289.551
BH-01um,2/23/2017 8:00,3289.547
BH-01um,2/23/2017 9:00,3289.543
BH-01um,2/23/2017 10:00,3289.535
BH-01um,2/23/2017 11:00,3289.537
BH-01um,2/23/2017 12:00,3289.541
BH-01um,2/23/2017 13:00,3289.556
BH-01um,2/23/2017 14:00,3289.556
BH-01um,2/23/2017 15:00,3289.562
BH-01um,2/23/2017 16:00,3289.567
BH-01um,2/23/2017 17:00,3289.57
BH-01um,2/23/2017 18:00,3289.559
BH-01um,2/23/2017 19:00,3289.559
BH-01um,2/23/2017 20:00,3289.567
BH-01um,2/23/2017 21:00,3289.569
BH-01um,2/23/2017 22:00,3289.58
BH-01um,2/23/2017 23:00,3289.594
BH-01um,2/24/2017 0:00,3289.596
BH-01um,2/24/2017 1:00,3289.598
BH-01um,2/24/2017 2:00,3289.603
BH-01um,2/24/2017 3:00,3289.609
BH-01um,2/24/2017 4:00,3289.609
BH-01um,2/24/2017 5:00,3289.602
BH-01um,2/24/2017 6:00,3289.607
BH-01um,2/24/2017 7:00,3289.597
BH-01um,2/24/2017 8:00,3289.585
BH-01um,2/24/2017 9:00,3289.585
BH-01um,2/24/2017 10:00,3289.573
BH-01um,2/24/2017 11:00,3289.567
BH-01um,2/24/2017 12:00,3289.569
BH-01um,2/24/2017 13:00,3289.582
BH-01um,2/24/2017 14:00,3289.576
BH-01um,2/24/2017 15:00,3289.578
BH-01um,2/24/2017 16:00,3289.578
BH-01um,2/24/2017 17:00,3289.589
BH-01um,2/24/2017 18:00,3289.579
BH-01um,2/24/2017 19:00,3289.57
BH-01um,2/24/2017 20:00,3289.571
BH-01um,2/24/2017 21:00,3289.564
BH-01um,2/24/2017 22:00,3289.562
BH-01um,2/24/2017 23:00,3289.573
BH-01um,2/25/2017 0:00,3289.591
BH-01um,2/25/2017 1:00,3289.603
BH-01um,2/25/2017 2:00,3289.621
